target_id	length	eff_length	est_counts	tpm
NM_001008219_2	1860	1732.01	0	0
NM_001008219_1	1860	1732.01	0	0
NM_000699	1632	1504.01	3	0.172064
NM_020978	2179	2051.01	0	0
NM_144567	4649	4521.01	102.486	1.95545
NM_004673	3546	3418.01	1	0.0252374
NM_014495	2126	1998.01	1	0.0431739
NM_021146	2238	2110.01	3	0.122647
NM_030816	5667	5539.01	249	3.87781
NR_046228	1744	1616.01	2	0.106759
NM_001039888	3612	3484.01	22	0.544706
NM_144698	3363	3235.01	184	4.90638
NR_026844	1850	1722.01	104.351	5.22733
NM_198493	2671	2543.01	9.2265	0.312973
NM_001145210	2192	2064.01	3.68574	0.154039
NM_001243536	1632	1504.01	6.43316	0.368971
NM_001243535	1651	1523.01	1.12484e-05	6.37097e-07
NM_001136479	3129	3001.01	36.8665	1.0597
NM_030920	3453	3325.01	4038.65	104.776
NM_001136478	3330	3202.01	23.4798	0.632543
NM_003568	1824	1696.01	14	0.712062
NM_006594	2790	2662.01	20.3112	0.658179
NM_001253852	2722	2594.01	407.287	13.544
NM_001253853	2662	2534.01	12.1225	0.412671
NR_037864	1734	1606.01	25.4653	1.36779
NM_001639	931	803.013	0	0
NM_016022	2266	2138.01	128.084	5.1678
NM_001243771	2095	1967.01	1.08147e-06	4.74273e-08
NR_045035	2192	2064.01	0	0
NR_045033	2130	2002.01	97.0692	4.18248
NM_001243772	1718	1590.01	0.00184967	0.000100349
NM_001077628	1928	1800.01	110.488	5.29491
NR_045034	2021	1893.01	47.3565	2.15797
NR_036462	1431	1303.01	79.1923	5.24268
NM_199294	1243	1115.01	90.2991	6.9859
NR_037187	1349	1221.01	0	0
NM_199006	1252	1124.01	8.92161	0.684685
NM_001243768	1383	1255.01	8.34314	0.573457
NM_198544	1319	1191.01	2.32929	0.168704
NM_001270517	1496	1368.01	13.2227	0.833777
NM_144772	1121	993.013	611	53.0769
NM_001643	473	345.578	0	0
NM_203454	2778	2650.01	0	0
NM_080429	1791	1663.01	1	0.0518709
NM_001658	1888	1760.01	5917.38	290.023
NM_001024227	2007	1879.01	30.235	1.38803
NM_001024228	1985	1857.01	46.2554	2.14865
NM_001024226	1973	1845.01	26.1306	1.22171
NM_004815	9117	8989.01	4	0.0383855
NM_001025598	4425	4297.01	3819.7	76.68
NM_181720	3792	3664.01	64.296	1.51372
NM_001011722	4261	4133.01	4	0.0834858
NM_018125	4494	4366.01	0	0
NM_014784	6769	6641.01	0	0
NM_198236	6889	6761.01	11.2119	0.14305
NM_014448	2904	2776.01	0	0
NM_153213	3029	2901.01	100	2.97351
NM_001162384	4179	4051.01	149.853	3.19095
NM_004723	4107	3979.01	22.1072	0.479267
NM_001162383	4182	4054.01	492.04	10.4697
NM_006015	8585	8457.01	441.687	4.50523
NM_139135	7934	7806.01	302.313	3.34077
NM_001206794	5946	5818.01	6.70533	0.0994179
NM_031371	5809	5681.01	360.055	5.46716
NM_016374	6067	5939.01	340.24	4.94186
NM_001256129	1727	1599.01	1.01415e-07	5.47102e-09
NM_138795	1795	1667.01	35	1.81112
NM_001197325	4839	4711.01	63.0634	1.15473
NM_178427	4842	4714.01	0.00127457	2.33234e-05
NM_001668	4887	4759.01	104.935	1.90206
NM_005717	2077	1949.01	3145.45	139.216
NM_001270439	2086	1958.01	13.5469	0.596819
NM_057090	1944	1816.01	0	0
NM_057091	1920	1792.01	0	0
NM_001136215	1795	1667.01	1	0.0517464
NM_022786	1445	1317.01	123	8.05628
NM_017707	4129	4001.01	0.000783975	1.69025e-05
NM_001143778	4102	3974.01	0.999216	0.0216895
NR_026546	1045	917.013	0	0
NM_080868	1107	979.013	0	0
NM_001270601	1420	1292.01	3	0.200297
NM_018489	11774	11646	335.09	2.48201
NR_027023	1964	1836.01	37.1741	1.74656
NM_018136	10888	10760	566.671	4.54294
NM_001206846	6133	6005.01	88.3294	1.26885
NM_004319	7314	7186.01	1	0.0120041
NM_207108	3885	3757.01	0	0
NM_001170536	2332	2204.01	1585.98	62.0731
NM_018188	2646	2518.01	65.8131	2.25462
NM_001170535	2502	2374.01	221.314	8.04163
NM_031921	2433	2305.01	1064.71	39.8454
NM_001039211	3859	3731.01	59.0759	1.36585
NM_001206486	1997	1869.01	0	0
NM_001040619	2387	2259.01	0	0
NM_001206488	2052	1924.01	0	0
NM_001206484	2035	1907.01	0	0
NM_001674	2075	1947.01	25.4511	1.12761
NM_001030287	1922	1794.01	6.54885	0.31489
NM_007348	7546	7418.01	488.72	5.68319
NM_032852	2724	2596.01	32	1.06332
NM_178221	2676	2548.01	0	0
NM_022089	3996	3868.01	409.21	9.12594
NM_001141974	3694	3566.01	40.1789	0.971928
NM_001141973	3981	3853.01	3.61106	0.080845
NM_001160233	3765	3637.01	19.042	0.451633
NM_000701	3741	3613.01	735.583	17.5623
NM_001160234	3574	3446.01	509.145	12.7451
NR_024126	887	759.013	0	0
NR_024125	1828	1700.01	0	0
NR_027646	562	434.131	0	0
NR_027645	668	540.131	9.29074	1.48378
NR_024124	1552	1424.01	34.9394	2.11651
NM_000702	5457	5329.01	3.23817	0.052417
NM_001001734	886	758.013	0	0
NM_144699	3847	3719.01	2	0.0463897
NM_001677	2200	2072.01	56.1114	2.33603
NM_001001396	8920	8792.01	0	0
NM_001684	8742	8614.01	412	4.12583
NM_001688	2101	1973.01	1858.21	81.2427
NM_004047	1022	894.013	2389	230.511
NM_001039457	973	845.013	464	47.3667
NM_133262	632	504.131	1	0.17111
NM_133326	678	550.131	0	0
NM_001005855	1516	1388.01	1.12518	0.0699275
NM_020452	5858	5730.01	106.674	1.60591
NM_001256418	1781	1653.01	5.26135	0.274562
NM_001243728	1690	1562.01	0	0
NM_001042546	1625	1497.01	52.1272	3.00371
NM_022745	1829	1701.01	20.6115	1.04525
NM_178191	1925	1797.01	60.5709	2.90758
NM_178190	617	489.131	67.1685	11.8457
NM_016311	541	413.214	1985.26	414.44
NM_153340	2382	2254.01	52	1.99006
NM_024037	2061	1933.01	83.2346	3.7144
NM_001127229	909	781.013	33.302	3.67816
NM_001127230	812	684.013	1513.94	190.926
NM_017900	990	862.013	1647.76	164.892
NR_001587	1537	1409.01	9.02807	0.552712
NM_000707	1773	1645.01	3	0.157315
NR_073544	3375	3247.01	2	0.0531331
NM_144696	3642	3514.01	0	0
NM_152490	4720	4592.01	133.751	2.51253
NM_003783	3548	3420.01	3	0.0756681
NM_080605	2792	2664.01	249	8.06273
NM_001005417	2004	1876.01	140.288	6.45066
NM_003780	2204	2076.01	20.798	0.864193
NM_030587	2005	1877.01	79.914	3.67261
NM_001199874	2344	2216.01	114.103	4.44166
NM_003779	2394	2266.01	291.1	11.0815
NM_001199873	2415	2287.01	90.7966	3.42468
NM_001703	5415	5287.01	1	0.0163158
NM_020063	1496	1368.01	1	0.0630564
NM_018664	981	853.013	86	8.69685
NM_198427	2858	2730.01	0	0
NM_021948	3470	3342.01	22	0.56785
NM_003567	3185	3057.01	0	0
NM_001261408	3222	3094.01	0	0
NM_001261409	3208	3080.01	5.12928	0.143656
NM_001261410	2875	2747.01	1.87072	0.0587444
NM_005872	1301	1173.01	288	21.1792
NM_003921	3104	2976.01	168.5	4.8841
NM_001010922	4973	4845.01	50.0791	0.891622
NM_004326	6276	6148.01	72	1.01022
NM_024603	1328	1200.01	0	0
NM_153274	2096	1968.01	9	0.394488
NM_199173	545	417.131	117.881	24.3775
NM_003666	2316	2188.01	102.22	4.03
NM_181809	5626	5498.01	135.289	2.12264
NM_001720	3773	3645.01	34.8179	0.823991
NM_138278	2160	2032.01	15.0269	0.637915
NM_001159642	2412	2284.01	9.06354	0.342309
NM_016074	857	729.013	124	14.6726
NM_006085	2461	2333.01	149.73	5.53618
NM_001242810	3703	3575.01	13.3631	0.322439
NM_001242807	3015	2887.01	0	0
NM_001726	3142	3014.01	0	0
NM_001242805	3416	3288.01	0	0
NM_001242806	3359	3231.01	0	0
NM_001242808	3209	3081.01	0	0
NM_207189	3347	3219.01	0	0
NM_144695	1681	1553.01	50	2.77724
NM_001143888	2909	2781.01	0	0
NM_001143890	2573	2445.01	57.3592	2.02368
NM_001143889	2690	2562.01	0	0
NM_018045	2858	2730.01	341.641	10.795
NM_057176	1370	1242.01	0	0
NM_001136537	1572	1444.01	9	0.537639
NM_183242	1447	1319.01	0	0
NM_152265	4643	4515.01	192.407	3.67605
NM_001243767	4441	4313.01	4.87849	0.0975718
NM_001136497	4576	4448.01	12.4726	0.241885
NM_006763	2711	2583.01	1149	38.3718
NM_015991	1098	970.013	0	0
NM_000491	1044	916.013	0	0
NM_172369	1168	1040.01	0	0
NM_001114101	1191	1063.01	1	0.0811485
NM_001012970	574	446.131	0	0
NM_001276349	401	274.259	0	0
NM_001276348	478	350.509	0	0
NM_001130957	3194	3066.01	0	0
NM_001242340	3042	2914.01	0.305625	0.00904725
NM_173807	3036	2908.01	2.69438	0.0799247
NM_139240	985	857.013	0	0
NM_001142569	4205	4077.01	0	0
NM_018265	4141	4013.01	116.787	2.51041
NM_017850	2355	2227.01	133	5.15167
NM_178550	1552	1424.01	1	0.0605767
NM_182581	1173	1045.01	2	0.165093
NM_018186	3363	3235.01	144	3.83977
NM_021179	1866	1738.01	0	0
NM_024709	2972	2844.01	0	0
NM_023938	5502	5374.01	4	0.0642067
NM_001083924	5316	5188.01	0	0
NM_001142726	1185	1057.01	157.54	12.8567
NM_198446	1318	1190.01	0	0
NM_017887	1084	956.013	279	25.1744
NM_001170754	2761	2633.01	1	0.0327617
NM_152379	1435	1307.01	261	17.2258
NR_024236	4492	4364.01	33.3544	0.659304
NR_075077	2346	2218.01	34	1.32231
NM_001276351	2177	2049.01	0	0
NM_001276352	2203	2075.01	0	0
NM_001013674	2143	2015.01	1.06177	0.045454
NR_073154	2884	2756.01	9	0.281696
NR_073155	884	756.013	1	0.114101
NM_001012425	751	623.013	0	0
NM_001204088	2210	2082.01	102.568	4.2496
NM_001204089	2025	1897.01	500.27	22.7485
NM_152290	1019	891.013	0	0
NM_017891	2104	1976.01	299	13.0527
NM_174896	917	789.013	23	2.51457
NM_001004303	3460	3332.01	3	0.0776665
NR_027693	3040	2912.01	43	1.27378
NM_152365	1803	1675.01	1	0.0514993
NM_001002912	7159	7031.01	0	0
NM_207356	1666	1538.01	295.456	16.5711
NM_152607	1789	1661.01	12.8404	0.666845
NM_001110533	1702	1574.01	37.1596	2.03649
NR_027379	2884	2756.01	5.16423	0.161638
NM_001136508	911	783.013	0	0
NM_001007544	1244	1116.01	15	1.15942
NM_001010979	705	577.131	2	0.298934
NM_001013625	783	655.013	3	0.395085
NM_001122961	731	603.013	0	0
NM_001136495	3543	3415.01	0	0
NM_001136494	3819	3691.01	1.63416e-06	3.81917e-08
NM_032800	3761	3633.01	30	0.712317
NR_027045	1823	1695.01	37	1.88299
NM_001134233	2501	2373.01	0	0
NM_030806	10308	10180	154	1.30494
NM_001164829	1404	1276.01	14.7973	1.00034
NM_182517	1475	1347.01	0	0
NR_033691	692	564.131	0.703077	0.107508
NR_033690	2867	2739.01	6.29692	0.198314
NM_152374	2934	2806.01	426	13.096
NR_033186	2577	2449.01	40.7776	1.43631
NM_001135240	984	856.013	0	0
NM_001085375	4126	3998.01	3	0.0647286
NM_001024601	504	376.292	0	0
NM_001145636	1685	1557.01	20	1.10804
NM_207401	2258	2130.01	41.1585	1.66685
NM_001242659	2089	1961.01	106	4.66278
NM_001164245	3827	3699.01	0	0
NM_017847	3896	3768.01	63.706	1.45844
NM_001164246	3800	3672.01	18.3845	0.431883
NM_024319	1290	1162.01	515	38.231
NM_001098616	1898	1770.01	363.412	17.711
NM_138740	1742	1614.01	73.5067	3.92861
NM_015449	1796	1668.01	316.081	16.3462
NR_040733	899	771.013	11.2125	1.25447
NM_024097	1015	887.013	46.7875	4.55008
NM_144697	1742	1614.01	1	0.0534456
NM_198077	3263	3135.01	137.171	3.77436
NR_024113	3390	3262.01	39.0932	1.03379
NM_001024594	683	555.131	37	5.74944
NM_024579	527	399.214	1	0.216079
NM_017860	2028	1900.01	74.9361	3.40215
NM_006365	879	751.013	0	0
NM_020317	1465	1337.01	221	14.2586
NM_178840	921	793.013	0	0
NM_152610	2098	1970.01	1	0.0437875
NM_001024679	908	780.013	0	0
NM_152485	1561	1433.01	31	1.86608
NM_001256604	1475	1347.01	0	0
NM_001256609	1851	1723.01	0	0
NM_144580	1622	1494.01	130.882	7.55691
NM_001256605	1364	1236.01	85.2321	5.94839
NM_001256608	1365	1237.01	18.8861	1.317
NR_046427	922	794.013	14.7495	1.6024
NR_046424	3575	3447.01	59.4761	1.4884
NR_046425	2365	2237.01	29.7	1.14527
NM_001256946	1577	1449.01	58.764	3.49831
NM_182533	729	601.013	62.9011	9.02804
NM_001146310	2284	2156.01	62.149	2.48658
NR_046426	2234	2106.01	0	0
NM_001256945	1414	1286.01	11.7503	0.788175
NM_001256947	593	465.131	2.17508	0.403385
NM_152377	2028	1900.01	0	0
NM_032884	1995	1867.01	1	0.0462032
NM_001134734	3004	2876.01	0	0
NM_001003665	7705	7577.01	58	0.660312
NM_001136003	1713	1585.01	1.3327	0.0725302
NM_000715	2243	2115.01	0	0
NM_001017365	952	824.013	0	0
NM_001017366	949	821.013	0	0
NM_001017364	1112	984.013	1.92276	0.168556
NM_000716	1115	987.013	0.077242	0.00675071
NM_001017367	951	823.013	0	0
NM_000562	2392	2264.01	2	0.0762027
NM_000066	2037	1909.01	0	0
NM_012113	1741	1613.01	4	0.213915
NM_001215	1365	1237.01	0	0
NM_001270501	1185	1057.01	0	0
NM_001270502	1036	908.013	0	0
NM_001270500	995	867.013	4	0.397973
NM_020925	5274	5146.01	0	0
NM_001205294	14902	14774	2.94944	0.0172211
NM_001205293	15088	14960	5.39473e-06	3.11069e-08
NM_000721	14959	14831	0.0505534	0.000294035
NM_000069	6168	6040.01	6	0.0856905
NM_001007214	2875	2747.01	30.5497	0.959323
NM_014412	3060	2932.01	1936.83	56.9828
NM_001127173	3559	3431.01	2.64234	0.0664331
NM_021189	3698	3570.01	0	0
NM_138705	1101	973.013	3	0.265963
NM_020439	2470	2342.01	1	0.0368324
NM_018584	2351	2223.01	4.4225	0.171611
NM_203459	7351	7223.01	6	0.0716559
NM_001195563	732	604.013	91.9118	13.1264
NM_001242701	989	861.013	8.29986	0.831535
NR_038934	1003	875.013	50.6027	4.98859
NM_015215	8444	8316.01	5.18571	0.0537913
NM_001105530	2755	2627.01	1043.21	34.2553
NM_006367	2773	2645.01	3075.79	100.311
NM_001748	3488	3360.01	852.785	21.8936
NM_001146068	3266	3138.01	229.072	6.29703
NM_001143962	2101	1973.01	0	0
NM_016452	2484	2356.01	1	0.0366135
NM_006615	2362	2234.01	0	0
NM_006135	2740	2612.01	3001	99.1083
NM_004930	1710	1582.01	1849.05	100.822
NM_001206540	1823	1695.01	6.32052	0.321661
NR_038125	2091	1963.01	20.6343	0.906746
NM_032996	1996	1868.01	27.4629	1.26819
NM_001229	2165	2037.01	94.5371	4.00339
NM_001231	1958	1830.01	1	0.0471373
NM_001232	2700	2572.01	2	0.0670774
NM_017766	4438	4310.01	84.249	1.68619
NM_001079843	7959	7831.01	32.751	0.360766
NM_198137	1419	1291.01	1	0.0668173
NM_032449	5654	5526.01	270.978	4.23
NM_001008662	2052	1924.01	84.2207	3.77598
NM_001008661	2152	2024.01	0.0172461	0.000735015
NR_033298	2169	2041.01	0	0
NR_033296	2041	1913.01	45.8803	2.06884
NR_033297	2084	1956.01	0	0
NM_001114938	2250	2122.01	4	0.162604
NM_001190182	2223	2095.01	0	0
NM_206886	4314	4186.01	180	3.70929
NM_012337	1795	1667.01	15	0.776196
NM_199342	798	670.013	92	11.8447
NM_152499	1461	1333.01	8	0.517696
NM_152492	2174	2046.01	0	0
NM_024296	877	749.013	741	85.3391
NM_001080850	3098	2970.01	11.3325	0.329144
NM_001039577	1207	1079.01	11.6634	0.932434
NM_030937	3115	2987.01	622.337	17.9725
NM_145257	5121	4993.01	57	0.984762
NM_001008800	1993	1865.01	91.8924	4.25027
NR_036565	2220	2092.01	159.917	6.59401
NR_036564	2269	2141.01	97.6566	3.93461
NM_005998	2107	1979.01	6086.12	265.284
NM_001256111	3334	3206.01	4.99994	0.13453
NM_004258	3563	3435.01	15.0001	0.37669
NM_001256106	3551	3423.01	0	0
NM_001256109	3520	3392.01	0	0
NM_007053	1559	1431.01	14	0.843925
NM_207397	1539	1411.01	0	0
NM_001763	2095	1967.01	1	0.0438543
NM_001764	1396	1268.01	1	0.0680292
NM_001765	2592	2464.01	1	0.0350087
NM_001766	3783	3655.01	16.3159	0.385072
NM_001042583	2081	1953.01	0	0
NM_001185112	1550	1422.01	0	0
NM_030893	2117	1989.01	0	0
NM_001042587	1446	1318.01	0	0
NM_001185113	1385	1257.01	0	0
NM_001042584	2013	1885.01	0	0
NM_001042586	1514	1386.01	0	0
NM_001185114	1820	1692.01	0	0
NM_001185108	1646	1518.01	0	0
NM_001185110	1349	1221.01	1	0.0706479
NM_001042585	1916	1788.01	0	0
NM_001185115	1811	1683.01	0	0
NM_001185107	1847	1719.01	0	0
NM_001767	1531	1403.01	5318	326.968
NM_001166663	2525	2397.01	0	0
NM_001166664	2234	2106.01	179.437	7.3497
NM_016382	2510	2382.01	398.563	14.4335
NM_000734	1678	1550.01	1597.17	88.8864
NM_198053	1681	1553.01	742.829	41.2604
NM_001773	2811	2683.01	0	0
NM_001025109	2616	2488.01	0	0
NM_153826	3255	3127.01	142.423	3.92889
NM_002389	3393	3265.01	0	0
NM_172350	3146	3018.01	0.00422507	0.000120762
NM_172353	3210	3082.01	44.5657	1.24734
NM_172361	3168	3040.01	0	0
NM_172359	3300	3172.01	0	0
NM_172351	3348	3220.01	96.2005	2.57715
NM_172352	3303	3175.01	30.8066	0.836984
NM_001778	1126	998.013	2841.18	245.574
NM_001256030	1520	1392.01	42.8201	2.65353
NM_001803	505	377.292	6884	1573.92
NM_000560	1567	1439.01	2011	120.55
NM_001040033	1572	1444.01	9.94616e-09	5.9416e-10
NM_000574	2796	2668.01	471.56	15.2464
NM_001114752	2914	2786.01	45.4402	1.40694
NR_026665	1188	1060.01	7.81958	0.636343
NM_001779	1153	1025.01	241.935	20.3605
NM_001144822	1395	1267.01	10.2455	0.697542
NM_005894	2237	2109.01	0	0
NM_001184879	8279	8151.01	0.0306812	0.000324699
NM_001184882	7886	7758.01	102.071	1.13493
NM_003874	8228	8100.01	23.1949	0.247016
NM_001184881	8130	8002.01	0.41169	0.00443803
NM_001785	959	831.013	9	0.93423
NM_033312	2446	2318.01	29.7111	1.10566
NM_003672	4270	4142.01	30.4877	0.63494
NM_033313	2544	2416.01	26.8012	0.956918
NM_001255	1674	1546.01	1753	97.8111
NM_044472	1513	1385.01	24.4851	1.52499
NM_001791	2168	2040.01	2335.11	98.7401
NM_001039802	2294	2166.01	295.149	11.7544
NM_003607	10506	10378	24	0.199488
NM_014826	10263	10135	0	0
NM_020239	3047	2919.01	1035.13	30.5898
NM_001038707	3183	3055.01	157.422	4.445
NM_003503	3219	3091.01	148.063	4.13205
NM_001134420	3313	3185.01	46.9368	1.27122
NM_001134419	3185	3057.01	0	0
NM_024529	5939	5811.01	236	3.50332
NM_018101	2389	2261.01	228.947	8.73478
NM_001256875	2486	2358.01	451.053	16.5006
NM_201546	1959	1831.01	2	0.0942232
NM_024011	2627	2499.01	422.705	14.5911
NM_033529	2597	2469.01	353.357	12.3455
NM_033487	2193	2065.01	37.3979	1.56222
NM_033489	2500	2372.01	157.517	5.72834
NM_033486	2453	2325.01	407.141	15.1056
NM_033492	2447	2319.01	7.88221	0.2932
NM_033493	2420	2292.01	0	0
NM_033488	2467	2339.01	0	0
NM_002596	3184	3056.01	0	0
NM_212502	3102	2974.01	1	0.0290052
NM_212503	3192	3064.01	0	0
NM_001262	2087	1959.01	138.71	6.10786
NM_078626	1273	1145.01	43.2903	3.26136
NM_033440	920	792.013	0	0
NM_015849	923	795.013	0	0
NM_005747	907	779.013	2	0.221465
NM_007352	1003	875.013	1	0.0985836
NM_001172649	5035	4907.01	27.3791	0.481307
NM_007185	5593	5465.01	0	0
NM_001172648	5352	5224.01	0	0
NM_001408	10540	10412	33	0.2734
NM_016343	10296	10168	1775	15.0585
NM_001171182	2147	2019.01	64.3943	2.75124
NM_033319	2536	2408.01	23.7811	0.851906
NM_001127181	2674	2546.01	49.496	1.67698
NM_014704	6458	6330.01	222.74	3.03538
NM_001042405	6812	6684.01	0	0
NM_001042404	6890	6762.01	6.04194	0.0770761
NM_014812	7184	7056.01	29.9581	0.366246
NM_014810	13456	13328	412	2.66656
NM_022778	3935	3807.01	301	6.82027
NM_001007794	2251	2123.01	40.9307	1.66309
NM_006090	2213	2085.01	32.0693	1.32678
NM_181746	2544	2416.01	37.6238	1.34333
NM_022075	2504	2376.01	537.376	19.5096
NM_001014975	1824	1696.01	34.9281	1.7765
NM_000186	4127	3999.01	34.0719	0.734959
NM_002113	1297	1169.01	0	0
NM_005666	1036	908.013	1	0.0950008
NM_021023	1640	1512.01	0	0
NM_001166624	1457	1329.01	0	0
NM_001201550	2181	2053.01	0	0
NM_006684	1440	1312.01	0	0
NM_001201551	2178	2050.01	0	0
