target_id	length	eff_length	est_counts	tpm
NM_001162383	4182	4048.84	376.125	10.7372
NM_006015	8585	8451.84	246.674	3.37335
NM_139135	7934	7800.84	559.326	8.2873
NM_001206794	5946	5812.84	3.45968	0.0687919
NM_031371	5809	5675.84	831.31	16.9287
NM_016374	6067	5933.84	656.23	12.7823
NM_001256129	1727	1593.84	0	0
NM_138795	1795	1661.84	59	4.10348
NM_001197325	4839	4705.84	68.9751	1.69412
NM_178427	4842	4708.84	0	0
NM_001668	4887	4753.84	237.025	5.76287
NM_005717	2077	1943.84	2291.62	136.261
NM_001270439	2086	1952.84	6.38425	0.377862
NM_057090	1944	1810.84	0	0
NM_057091	1920	1786.84	0	0
NM_001136215	1795	1661.84	1	0.0695506
NM_022786	1445	1311.84	85	7.48907
NM_017707	4129	3995.84	4	0.115702
NM_001143778	4102	3968.84	0	0
NR_026546	1045	911.838	0	0
NM_080868	1107	973.838	0	0
NM_001270601	1420	1286.84	0	0
NM_018489	11774	11640.8	502.898	4.99327
NR_027023	1964	1830.84	24.102	1.52157
NM_018136	10888	10754.8	520.213	5.59071
NM_001206846	6133	5999.84	156.787	3.02037
NM_004319	7314	7180.84	0	0
NM_207108	3885	3751.84	2	0.0616134
NM_001170536	2332	2198.84	183.65	9.65357
NM_018188	2646	2512.84	36.4498	1.67656
NM_001170535	2502	2368.84	0	0
NM_031921	2433	2299.84	148.514	7.46378
NM_001039211	3859	3725.84	81.6375	2.53253
NM_001206486	1997	1863.84	0	0
NM_001040619	2387	2253.84	0	0
NM_001206488	2052	1918.84	0.000771801	4.64896e-05
NM_001206484	2035	1901.84	6.99923	0.425369
NM_001674	2075	1941.84	0	0
NM_001030287	1922	1788.84	0	0
NM_007348	7546	7412.84	407.064	6.34698
NM_032852	2724	2590.84	16.9648	0.756829
NM_178221	2676	2542.84	9.0352	0.410684
NM_022089	3996	3862.84	162.843	4.87251
NM_001141974	3694	3560.84	5.58806	0.181384
NM_001141973	3981	3847.84	112.569	3.38135
NM_001160233	3765	3631.84	19.0149	0.60514
NM_000701	3741	3607.84	129.623	4.15264
NM_001160234	3574	3440.84	342.38	11.5009
NR_024126	887	753.915	0	0
NR_024125	1828	1694.84	3.76532	0.256781
NR_027646	562	429.009	18.3522	4.94438
NR_027645	668	534.915	3.26969	0.706499
NR_024124	1552	1418.84	32.595	2.65526
NM_000702	5457	5323.84	10.2158	0.221788
NM_001001734	886	752.915	0	0
NM_144699	3847	3713.84	3	0.0933658
NM_001677	2200	2066.84	85.5297	4.783
NM_001001396	8920	8786.84	324.007	4.26198
NM_001684	8742	8608.84	883.993	11.8684
NM_001688	2101	1967.84	975.552	57.2994
NM_004047	1022	888.838	804.662	104.636
NM_001039457	973	839.838	88.338	12.1574
NM_133262	632	498.965	0	0
NM_133326	678	544.915	0	0
NM_001005855	1516	1382.84	5.78493	0.483522
NM_020452	5858	5724.84	177.312	3.57984
NM_001256418	1781	1647.84	15.9175	1.11648
NM_001243728	1690	1556.84	8.88693	0.659777
NM_001042546	1625	1491.84	17.1869	1.33157
NM_022745	1829	1695.84	0.00867549	0.000591288
NM_178191	1925	1791.84	57.0767	3.68171
NM_178190	617	483.965	27.7727	6.63273
NM_016311	541	408.132	1433.15	405.864
NM_153340	2382	2248.84	54	2.7754
NM_024037	2061	1927.84	43.277	2.59463
NM_001127229	909	775.838	16.0125	2.38549
NM_001127230	812	678.915	653.482	111.252
NM_017900	990	856.838	799.506	107.848
NR_001587	1537	1403.84	12	0.987992
NM_000707	1773	1639.84	2	0.140967
NR_073544	3375	3241.84	3.05926	0.109072
NM_144696	3642	3508.84	2.94074	0.0968686
NM_152490	4720	4586.84	81.0971	2.04353
NM_003783	3548	3414.84	10	0.338469
NM_080605	2792	2658.84	144	6.25979
NM_001005417	2004	1870.84	0	0
NM_003780	2204	2070.84	0	0
NM_030587	2005	1871.84	35	2.16117
NM_001199874	2344	2210.84	5.60013e-07	2.92773e-08
NM_003779	2394	2260.84	304.553	15.5698
NM_001199873	2415	2281.84	104.447	5.29053
NM_001703	5415	5281.84	8	0.175063
NM_020063	1496	1362.84	0	0
NM_018664	981	847.838	12	1.6359
NM_198427	2858	2724.84	0	0
NM_021948	3470	3336.84	32	1.10842
NM_003567	3185	3051.84	40.4869	1.53335
NM_001261408	3222	3088.84	0	0
NM_001261409	3208	3074.84	18.9504	0.712338
NM_001261410	2875	2741.84	55.5627	2.34224
NM_005872	1301	1167.84	241	23.8519
NM_003921	3104	2970.84	197.518	7.68453
NM_001010922	4973	4839.84	91.6368	2.18841
NM_004326	6276	6142.84	49	0.921969
NM_024603	1328	1194.84	2	0.193469
NM_153274	2096	1962.84	21	1.23659
NM_199173	545	412.05	33.3821	9.36383
NM_003666	2316	2182.84	141.146	7.4737
NM_181809	5626	5492.84	382.205	8.04245
NM_001720	3773	3639.84	38.625	1.22652
NM_138278	2160	2026.84	38.3628	2.18766
NM_001159642	2412	2278.84	0	0
NM_016074	857	723.915	165	26.3442
NM_006085	2461	2327.84	143.82	7.14093
NM_001242810	3703	3569.84	19.213	0.622064
NM_001242807	3015	2881.84	0	0
NM_001726	3142	3008.84	0	0
NM_001242805	3416	3282.84	0	0
NM_001242806	3359	3225.84	0	0
NM_001242808	3209	3075.84	0	0
NM_207189	3347	3213.84	0	0
NM_144695	1681	1547.84	47	3.50963
NM_001143888	2909	2775.84	67.8608	2.82562
NM_001143890	2573	2439.84	139.701	6.618
NM_001143889	2690	2556.84	86.2924	3.90085
NM_018045	2858	2724.84	266.146	11.2893
NM_057176	1370	1236.84	2	0.186899
NM_001136537	1572	1438.84	8	0.642639
NM_183242	1447	1313.84	19	1.67148
NM_152265	4643	4509.84	86.0801	2.20613
NM_001243767	4441	4307.84	0	0
NM_001136497	4576	4442.84	0	0
NM_006763	2711	2577.84	987	44.2538
NM_015991	1098	964.838	0	0
NM_000491	1044	910.838	2	0.253792
NM_172369	1168	1034.84	1	0.111691
NM_001114101	1191	1057.84	0	0
NM_001012970	574	440.965	0	0
NM_001276349	401	268.624	4	1.72109
NM_001276348	478	345.24	0	0
NM_001130957	3194	3060.84	0	0
NM_001242340	3042	2908.84	0	0
NM_173807	3036	2902.84	2	0.0796336
NM_139240	985	851.838	0	0
NM_001142569	4205	4071.84	0	0
NM_018265	4141	4007.84	111.704	3.22142
NM_017850	2355	2221.84	53	2.7571
NM_178550	1552	1418.84	2	0.162925
NM_182581	1173	1039.84	6	0.666922
NM_018186	3363	3229.84	58	2.07557
NM_021179	1866	1732.84	5	0.333504
NM_024709	2972	2838.84	0	0
NM_023938	5502	5368.84	0	0
NM_001083924	5316	5182.84	5	0.111504
NM_001142726	1185	1051.84	93.9208	10.3205
NM_198446	1318	1184.84	0	0
NM_017887	1084	950.838	192	23.3391
NM_001170754	2761	2627.84	1	0.0439836
NM_152379	1435	1301.84	261	23.1725
NR_024236	4492	4358.84	43.8498	1.16275
NR_075077	2346	2212.84	25.2135	1.31696
NM_001276351	2177	2043.84	0	0
NM_001276352	2203	2069.84	0	0
NM_001013674	2143	2009.84	1.20871	0.0695104
NR_073154	2884	2750.84	22.7922	0.957658
NR_073155	884	750.915	0	0
NM_001012425	751	617.915	2	0.374103
NM_001204088	2210	2076.84	188.802	10.5073
NM_001204089	2025	1891.84	361.38	22.0785
NM_152290	1019	885.838	0	0
NM_017891	2104	1970.84	171	10.0285
NM_174896	917	783.838	4	0.589825
NM_001004303	3460	3326.84	0	0
NR_027693	3040	2906.84	50	1.9881
NM_152365	1803	1669.84	7	0.484521
NM_001002912	7159	7025.84	5	0.0822548
NM_207356	1666	1532.84	254.447	19.1863
NM_152607	1789	1655.84	5.4667	0.381589
NM_001110533	1702	1568.84	14.5333	1.07072
NR_027379	2884	2750.84	8.24217	0.346311
NM_001136508	911	777.838	1	0.148594
NM_001007544	1244	1110.84	24	2.49718
NM_001010979	705	571.915	0	0
NM_001013625	783	649.915	5	0.889207
NM_001122961	731	597.915	5	0.96654
NM_001136495	3543	3409.84	14	0.474552
NM_001136494	3819	3685.84	0	0
NM_032800	3761	3627.84	0	0
NR_027045	1823	1689.84	72	4.92467
NM_001134233	2501	2367.84	0	0
NM_030806	10308	10174.8	674	7.65635
NM_001164829	1404	1270.84	37.928	3.44952
NM_182517	1475	1341.84	0	0
NR_033691	692	558.915	0	0
NR_033690	2867	2733.84	15	0.634173
NM_152374	2934	2800.84	129	5.32342
NR_033186	2577	2443.84	54.8166	2.59256
NM_001135240	984	850.838	0	0
NM_001085375	4126	3992.84	3	0.0868418
NM_001024601	504	371.17	0	0
NM_001145636	1685	1551.84	74	5.51156
NM_207401	2258	2124.84	113.882	6.19466
NM_001242659	2089	1955.84	67	3.95942
NM_001164245	3827	3693.84	39.8889	1.24814
NM_017847	3896	3762.84	37.1856	1.14222
NM_001164246	3800	3666.84	50.311	1.58585
NM_024319	1290	1156.84	348	34.7693
NM_001098616	1898	1764.84	518.622	33.9653
NM_138740	1742	1608.84	48.9904	3.51955
NM_015449	1796	1662.84	212.387	14.7628
NR_040733	899	765.915	4.93542	0.744789
NM_024097	1015	881.838	78.0646	10.2319
NM_144697	1742	1608.84	0	0
NM_198077	3263	3129.84	46.2926	1.70954
NR_024113	3390	3256.84	53.6402	1.90364
NM_001024594	683	549.915	8	1.68145
NM_024579	527	394.132	9	2.63931
NM_017860	2028	1894.84	255.852	15.6065
NM_006365	879	745.915	0	0
NM_020317	1465	1331.84	469	40.7015
NM_178840	921	787.838	0	0
NM_152610	2098	1964.84	2	0.11765
NM_001024679	908	774.838	0	0
NM_152485	1561	1427.84	25	2.02372
NM_001256604	1475	1341.84	5.96774	0.514042
NM_001256609	1851	1717.84	14.0742	0.94696
NM_144580	1622	1488.84	195.152	15.1501
NM_001256605	1364	1230.84	17.2544	1.62027
NM_001256608	1365	1231.84	66.5516	6.24445
NR_046427	922	788.838	48.062	7.04213
NR_046424	3575	3441.84	86.9554	2.92008
NR_046425	2365	2231.84	19.8747	1.02927
NM_001256946	1577	1443.84	45.1384	3.61341
NM_182533	729	595.915	63.109	12.2404
NM_001146310	2284	2150.84	77.7875	4.18015
NR_046426	2234	2100.84	0	0
NM_001256945	1414	1280.84	12.6286	1.13959
NM_001256947	593	459.965	0	0
NM_152377	2028	1894.84	0	0
NM_032884	1995	1861.84	1	0.0620794
NM_001134734	3004	2870.84	0	0
NM_001003665	7705	7571.84	57	0.870087
NM_001136003	1713	1579.84	1	0.0731605
NM_000715	2243	2109.84	1	0.0547823
NM_001017365	952	818.838	0	0
NM_001017366	949	815.838	0	0
NM_001017364	1112	978.838	3.83303	0.452607
NM_000716	1115	981.838	0.166967	0.0196553
NM_001017367	951	817.838	0	0
NM_000562	2392	2258.84	3	0.153506
NM_000066	2037	1903.84	0	0
NM_012113	1741	1607.84	2	0.143773
NM_001215	1365	1231.84	0	0
NM_001270501	1185	1051.84	0	0
NM_001270502	1036	902.838	0	0
NM_001270500	995	861.838	0	0
NM_020925	5274	5140.84	4	0.0899322
NM_001205294	14902	14768.8	4.90502	0.038387
NM_001205293	15088	14954.8	1.33292e-05	1.03018e-07
NM_000721	14959	14825.8	0.0949658	0.00074035
NM_000069	6168	6034.84	8	0.153219
NM_001007214	2875	2741.84	30.138	1.27046
NM_014412	3060	2926.84	708.709	27.9872
NM_001127173	3559	3425.84	0	0
NM_021189	3698	3564.84	3	0.0972682
NM_138705	1101	967.838	2	0.238845
NM_020439	2470	2336.84	1	0.0494608
NM_018584	2351	2217.84	6.42854	0.335021
NM_203459	7351	7217.84	8	0.128107
NM_001195563	732	598.915	58.7418	11.3363
NM_001242701	989	855.838	10.1734	1.37393
NR_038934	1003	869.838	26.8279	3.56482
NM_015215	8444	8310.84	7.25686	0.100924
NM_001105530	2755	2621.84	851.815	37.5516
NM_006367	2773	2639.84	2093.19	91.6473
NM_001748	3488	3354.84	578.805	19.9411
NM_001146068	3266	3132.84	251.754	9.28812
NM_001143962	2101	1967.84	1	0.0587354
NM_016452	2484	2350.84	0	0
NM_006615	2362	2228.84	2	0.103715
NM_006135	2740	2606.84	2642	117.141
NM_004930	1710	1576.84	1869.67	137.046
NM_001206540	1823	1689.84	32.8082	2.24402
NR_038125	2091	1957.84	15.5187	0.916155
NM_032996	1996	1862.84	64.7502	4.01749
NM_001229	2165	2031.84	132.25	7.52307
NM_001231	1958	1824.84	0	0
NM_001232	2700	2566.84	5	0.225144
NM_017766	4438	4304.84	50.9738	1.36861
NM_001079843	7959	7825.84	63.0262	0.930849
NM_198137	1419	1285.84	0	0
NM_032449	5654	5520.84	351.761	7.36432
NM_001008662	2052	1918.84	138.08	8.3173
NM_001008661	2152	2018.84	23.8016	1.36268
NR_033298	2169	2035.84	63.6197	3.61192
NR_033296	2041	1907.84	69.1519	4.1894
NR_033297	2084	1950.84	0.000252601	1.49659e-05
NM_001114938	2250	2116.84	6.8433e-05	3.73652e-06
NM_001190182	2223	2089.84	34.9999	1.93573
NM_206886	4314	4180.84	181	5.00385
NM_012337	1795	1661.84	4	0.278202
NM_199342	798	664.915	113	19.6427
NM_152499	1461	1327.84	31	2.6984
NM_152492	2174	2040.84	0	0
NM_024296	877	743.915	308	47.8538
NM_001080850	3098	2964.84	16.0359	0.625148
NM_001039577	1207	1073.84	16.6774	1.79506
NM_030937	3115	2981.84	749.323	29.0452
NM_145257	5121	4987.84	39	0.903736
NM_001008800	1993	1859.84	0	0
NR_036565	2220	2086.84	20.3763	1.12857
NR_036564	2269	2135.84	117.418	6.35414
NM_005998	2107	1973.84	1354.16	79.2953
NM_001256111	3334	3200.84	0	0
NM_004258	3563	3429.84	13.5816	0.457683
NM_001256106	3551	3417.84	28.4184	0.961033
NM_001256109	3520	3386.84	0	0
NM_007053	1559	1425.84	93	7.5388
NM_207397	1539	1405.84	3	0.246647
NM_001763	2095	1961.84	2	0.11783
NM_001764	1396	1262.84	0	0
NM_001765	2592	2458.84	1	0.0470067
NM_001766	3783	3649.84	33.1061	1.04839
NM_001042583	2081	1947.84	0	0
NM_001185112	1550	1416.84	0	0
NM_030893	2117	1983.84	0	0
NM_001042587	1446	1312.84	0	0
NM_001185113	1385	1251.84	0	0
NM_001042584	2013	1879.84	0	0
NM_001042586	1514	1380.84	0	0
NM_001185114	1820	1686.84	0	0
NM_001185108	1646	1512.84	0	0
NM_001185110	1349	1215.84	2	0.190127
NM_001042585	1916	1782.84	0	0
NM_001185115	1811	1677.84	0	0
NM_001185107	1847	1713.84	0	0
NM_001767	1531	1397.84	3629	300.068
NM_001166663	2525	2391.84	36.6208	1.76964
NM_001166664	2234	2100.84	84.4742	4.64751
NM_016382	2510	2376.84	698.905	33.9866
NM_000734	1678	1544.84	2404.12	179.871
NM_198053	1681	1547.84	1636.88	122.231
NM_001773	2811	2677.84	0	0
NM_001025109	2616	2482.84	1	0.0465523
NM_153826	3255	3121.84	174.115	6.44635
NM_002389	3393	3259.84	21.4185	0.759421
NM_172350	3146	3012.84	67.3263	2.58284
NM_172353	3210	3076.84	0	0
NM_172361	3168	3034.84	0	0
NM_172359	3300	3166.84	47.1132	1.71952
NM_172351	3348	3214.84	77.0274	2.76934
NM_172352	3303	3169.84	0	0
NM_001778	1126	992.838	1042.76	121.394
NM_001256030	1520	1386.84	10.2358	0.853072
NM_001803	505	372.17	8378	2601.89
NM_000560	1567	1433.84	1997	160.978
NM_001040033	1572	1438.84	5.79087e-06	4.65181e-07
NM_000574	2796	2662.84	214.834	9.32497
NM_001114752	2914	2780.84	65.0097	2.70204
NR_026665	1188	1054.84	12.0598	1.32143
NM_001779	1153	1019.84	318.015	36.0417
NM_001144822	1395	1261.84	30.9254	2.8327
NM_005894	2237	2103.84	0	0
NM_001184879	8279	8145.84	54.6721	0.775746
NM_001184882	7886	7752.84	160.286	2.38959
NM_003874	8228	8094.84	0.000170993	2.44152e-06
NM_001184881	8130	7996.84	44.6477	0.645313
NM_001785	959	825.838	167	23.3728
NM_033312	2446	2312.84	41.6902	2.08343
NM_003672	4270	4136.84	37.418	1.04545
NM_033313	2544	2410.84	79.8918	3.83022
NM_001255	1674	1540.84	1186	88.9646
NM_044472	1513	1379.84	23.9714	2.00796
NM_001791	2168	2034.84	1481.33	84.1415
NM_001039802	2294	2160.84	205.12	10.9717
NM_003607	10506	10372.8	0	0
NM_014826	10263	10129.8	24	0.273841
NM_020239	3047	2913.84	942.325	37.3787
NM_001038707	3183	3049.84	261.488	9.90977
NM_003503	3219	3085.84	31.692	1.18704
NM_001134420	3313	3179.84	26.308	0.956252
NM_001134419	3185	3051.84	0	0
NM_024529	5939	5805.84	247	4.91724
NM_018101	2389	2255.84	122.627	6.283
NM_001256875	2486	2352.84	340.373	16.7206
NM_201546	1959	1825.84	0	0
NM_024011	2627	2493.84	520.558	24.1263
NM_033529	2597	2463.84	229.19	10.7516
NM_033487	2193	2059.84	97.7001	5.48215
NM_033489	2500	2366.84	213.06	10.4046
NM_033486	2453	2319.84	256.605	12.7849
NM_033492	2447	2313.84	17.8867	0.893486
NM_033493	2420	2286.84	0	0
NM_033488	2467	2333.84	0	0
NM_002596	3184	3050.84	0	0
NM_212502	3102	2968.84	4	0.155727
NM_212503	3192	3058.84	0	0
NM_001262	2087	1953.84	95.5605	5.653
NM_078626	1273	1139.84	150.44	15.2549
NM_033440	920	786.838	0	0
NM_015849	923	789.838	0	0
NM_005747	907	773.838	1.54369	0.230569
NM_007352	1003	869.838	1.45631	0.19351
NM_001172649	5035	4901.84	26.9492	0.635443
NM_007185	5593	5459.84	0	0
NM_001172648	5352	5218.84	0	0
NM_001408	10540	10406.8	42	0.466466
NM_016343	10296	10162.8	1766	20.0847
NM_001171182	2147	2013.84	32.2216	1.84932
NM_033319	2536	2402.84	0	0
NM_001127181	2674	2540.84	83.4642	3.79676
NM_014704	6458	6324.84	267.794	4.89373
NM_001042405	6812	6678.84	0.0129531	0.000224162
NM_001042404	6890	6756.84	13.7573	0.235331
NM_014812	7184	7050.84	44.2297	0.725041
NM_014810	13456	13322.8	661	5.73448
NM_022778	3935	3801.84	101	3.07056
NM_001007794	2251	2117.84	80	4.36603
NM_006090	2213	2079.84	0	0
NM_181746	2544	2410.84	26.9705	1.29303
NM_022075	2504	2370.84	336.03	16.3819
NM_001014975	1824	1690.84	9.35996	0.639825
NM_000186	4127	3993.84	2.64004	0.0764029
NM_002113	1297	1163.84	2	0.198622
NM_005666	1036	902.838	0	0
NM_021023	1640	1506.84	0	0
NM_001166624	1457	1323.84	2	0.174616
NM_001201550	2181	2047.84	0.182244	0.010286
